date,close
2018-01-02,150.22216796875
2018-01-03,151.6817626953125
2018-01-04,151.9472198486328
2018-01-05,153.47320556640625
2018-01-08,154.0703887939453
2018-01-09,154.079833984375
2018-01-10,153.7196807861328
2018-01-11,154.77171325683594
2018-01-12,155.9091339111328
2018-01-16,155.4636688232422
2018-01-17,157.1413116455078
2018-01-18,157.16976928710938
2018-01-19,157.6626434326172
2018-01-22,159.34974670410156
2018-01-23,160.66725158691406
2018-01-24,159.62464904785156
2018-01-25,159.5677947998047
2018-01-26,162.01318359375
2018-01-29,161.2265625
2018-01-30,159.89947509765625
2018-01-31,160.5630340576172
2018-02-01,159.1981201171875
2018-02-02,156.02288818359375
2018-02-05,149.87142944335938
2018-02-06,153.8428955078125
2018-02-07,151.85244750976562
2018-02-08,145.44503784179688
2018-02-09,147.95684814453125
2018-02-12,150.58230590820312
2018-02-13,151.3595733642578
2018-02-14,154.19354248046875
2018-02-15,157.0560302734375
2018-02-16,156.3546600341797
2018-02-20,156.66738891601562
2018-02-21,156.2219696044922
2018-02-22,156.2029571533203
2018-02-23,159.39718627929688
2018-02-26,161.5108184814453
2018-02-27,159.51089477539062
2018-02-28,158.4872283935547
2018-03-01,155.899658203125
2018-03-02,157.3308868408203
2018-03-05,159.0749053955078
2018-03-06,159.7478485107422
2018-03-07,160.11752319335938
2018-03-08,160.99903869628906
2018-03-09,164.12689208984375
2018-03-12,164.99887084960938
2018-03-13,162.75253295898438
2018-03-14,162.72409057617188
2018-03-15,162.58187866210938
2018-03-16,162.09849548339844
2018-03-19,158.6399383544922
2018-03-20,159.1620635986328
2018-03-21,158.4690399169922
2018-03-22,154.55758666992188
2018-03-23,150.48483276367188
2018-03-26,156.0766143798828
2018-03-27,151.02598571777344
2018-03-28,149.2886199951172
2018-03-29,152.02281188964844
2018-04-02,147.63673400878906
2018-04-03,149.29811096191406
2018-04-04,151.65252685546875
2018-04-05,152.51649475097656
2018-04-06,148.70005798339844
2018-04-09,149.74432373046875
2018-04-10,153.0481414794922
2018-04-11,152.16526794433594
2018-04-12,153.99754333496094
2018-04-13,153.20008850097656
2018-04-16,154.36776733398438
2018-04-17,157.69056701660156
2018-04-18,158.01336669921875
2018-04-19,156.56082153320312
2018-04-20,154.0829315185547
2018-04-23,153.69371032714844
2018-04-24,150.43739318847656
2018-04-25,150.61778259277344
2018-04-26,153.78863525390625
2018-04-27,153.8835906982422
2018-04-30,152.79183959960938
2018-05-01,154.53866577148438
2018-05-02,153.62725830078125
2018-05-03,153.60829162597656
2018-05-04,156.52284240722656
2018-05-07,157.823486328125
2018-05-08,157.66209411621094
2018-05-09,159.3804931640625
2018-05-10,161.03236389160156
2018-05-11,160.88043212890625
2018-05-14,161.15576171875
2018-05-15,159.3709716796875
2018-05-16,160.42474365234375
2018-05-17,159.80764770507812
2018-05-18,158.98178100585938
2018-05-21,159.87413024902344
2018-05-22,159.66522216796875
2018-05-23,161.0133819580078
2018-05-24,160.96591186523438
2018-05-25,161.1273193359375
2018-05-29,160.41526794433594
2018-05-30,161.56402587890625
2018-05-31,161.4595489501953
2018-06-01,163.9944305419922
2018-06-04,165.4754180908203
2018-06-05,165.9880828857422
2018-06-06,166.95643615722656
2018-06-07,165.59878540039062
2018-06-08,165.60833740234375
2018-06-11,166.05455017089844
2018-06-12,166.92796325683594
2018-06-13,166.91847229003906
2018-06-14,168.60829162597656
2018-06-15,168.01971435546875
2018-06-18,167.9226837158203
2018-06-19,167.447021484375
2018-06-20,168.63626098632812
2018-06-21,167.17108154296875
2018-06-22,166.80003356933594
2018-06-25,163.0419921875
2018-06-26,163.70799255371094
2018-06-27,161.48170471191406
2018-06-28,162.87074279785156
2018-06-29,163.308349609375
2018-07-02,164.40249633789062
2018-07-03,162.49969482421875
2018-07-05,164.51666259765625
2018-07-06,167.075927734375
2018-07-09,168.57913208007812
2018-07-10,168.7028350830078
2018-07-11,167.8465576171875
2018-07-12,170.7388916015625
2018-07-13,170.8815460205078
2018-07-16,170.4724578857422
2018-07-17,171.50949096679688
2018-07-18,171.18601989746094
2018-07-19,170.3297119140625
2018-07-20,170.29168701171875
2018-07-23,170.833984375
2018-07-24,171.5380096435547
2018-07-25,173.93553161621094
2018-07-26,171.3001708984375
2018-07-27,168.9882354736328
2018-07-30,166.6002197265625
2018-07-31,167.87510681152344
2018-08-01,168.51251220703125
2018-08-02,170.805419921875
2018-08-03,171.32870483398438
2018-08-06,172.337158203125
2018-08-07,172.96514892578125
2018-08-08,173.1743927001953
2018-08-09,173.06976318359375
2018-08-10,171.74732971191406
2018-08-13,171.55703735351562
2018-08-14,172.63217163085938
2018-08-15,170.52005004882812
2018-08-16,171.08139038085938
2018-08-17,171.11941528320312
2018-08-20,170.9671630859375
2018-08-21,171.59507751464844
2018-08-22,172.26109313964844
2018-08-23,172.0137481689453
2018-08-24,173.61209106445312
2018-08-27,175.38172912597656
2018-08-28,175.63856506347656
2018-08-29,177.66500854492188
2018-08-30,177.35107421875
2018-08-31,177.57940673828125
2018-09-04,176.8182830810547
2018-09-05,174.53492736816406
2018-09-06,172.97463989257812
2018-09-07,172.30865478515625
2018-09-10,172.88902282714844
2018-09-11,174.2209930419922
2018-09-12,173.70724487304688
2018-09-13,175.56243896484375
2018-09-14,175.04867553710938
2018-09-17,172.5274658203125
2018-09-18,173.95460510253906
2018-09-19,173.82138061523438
2018-09-20,175.7432403564453
2018-09-21,174.7823028564453
2018-09-24,175.26837158203125
2018-09-25,175.5066680908203
2018-09-26,175.6305694580078
2018-09-27,177.11741638183594
2018-09-28,177.0792694091797
2018-10-01,177.44151306152344
2018-10-02,177.04110717773438
2018-10-03,177.23179626464844
2018-10-04,173.8291778564453
2018-10-05,171.7037353515625
2018-10-08,170.65530395507812
2018-10-09,171.20809936523438
2018-10-10,163.67852783203125
2018-10-11,161.6483917236328
2018-10-12,166.1470947265625
2018-10-15,164.13601684570312
2018-10-16,168.9110870361328
2018-10-17,168.97784423828125
2018-10-18,165.06053161621094
2018-10-19,164.90805053710938
2018-10-22,165.7562713623047
2018-10-23,165.14634704589844
2018-10-24,157.5880889892578
2018-10-25,163.03990173339844
2018-10-26,158.84617614746094
2018-10-29,155.5769805908203
2018-10-30,158.14088439941406
2018-10-31,161.8580780029297
2018-11-01,163.99302673339844
2018-11-02,161.43869018554688
2018-11-05,161.03836059570312
2018-11-06,162.25840759277344
2018-11-07,167.34805297851562
2018-11-08,166.2804718017578
2018-11-09,163.47836303710938
2018-11-12,158.53167724609375
2018-11-13,158.66517639160156
2018-11-14,157.4546661376953
2018-11-15,160.20916748046875
2018-11-16,159.64682006835938
2018-11-19,154.4618682861328
2018-11-20,151.69786071777344
2018-11-21,152.85107421875
2018-11-23,151.74549865722656
2018-11-26,155.25296020507812
2018-11-27,155.77716064453125
2018-11-28,160.79054260253906
2018-11-29,160.2663116455078
2018-11-30,161.4291229248047
2018-12-03,164.25038146972656
2018-12-04,157.9502716064453
2018-12-06,159.06546020507812
2018-12-07,153.8137969970703
2018-12-10,155.42453002929688
2018-12-11,155.93922424316406
2018-12-12,157.3117218017578
2018-12-13,157.35935974121094
2018-12-14,153.52783203125
2018-12-17,150.04896545410156
2018-12-18,150.9925537109375
2018-12-19,147.28492736816406
2018-12-20,145.14988708496094
2018-12-21,140.6512451171875
2018-12-24,137.16336059570312
2018-12-26,145.72772216796875
2018-12-27,146.29165649414062
2018-12-28,146.2152099609375
2018-12-31,147.4482421875
2019-01-02,148.04086303710938
2019-01-03,143.20433044433594
2019-01-04,149.33120727539062
2019-01-07,151.1090850830078
2019-01-08,152.47593688964844
2019-01-09,153.71859741210938
2019-01-10,154.1582794189453
2019-01-11,153.59426879882812
2019-01-14,152.23704528808594
2019-01-15,155.209716796875
2019-01-16,155.1809844970703
2019-01-17,156.40447998046875
2019-01-18,157.9529266357422
2019-01-22,154.7890625
2019-01-23,154.98976135253906
2019-01-24,155.99346923828125
2019-01-25,157.8573455810547
2019-01-28,155.90744018554688
2019-01-29,154.43548583984375
2019-01-30,158.36392211914062
2019-01-31,160.73443603515625
2019-02-01,160.05584716796875
2019-02-04,162.04396057128906
2019-02-05,163.47772216796875
2019-02-06,162.99020385742188
2019-02-07,160.80130004882812
2019-02-08,161.11680603027344
2019-02-11,160.96385192871094
2019-02-12,163.34388732910156
2019-02-13,163.4586181640625
2019-02-14,163.65933227539062
2019-02-15,164.34750366210938
2019-02-19,164.6725311279297
2019-02-20,164.64381408691406
2019-02-21,164.04165649414062
2019-02-22,165.2555694580078
2019-02-25,165.8577117919922
2019-02-26,166.02981567382812
2019-02-27,165.92469787597656
2019-02-28,165.54232788085938
2019-03-01,166.6893310546875
2019-03-04,166.71800231933594
2019-03-05,166.84225463867188
2019-03-06,165.89601135253906
2019-03-07,163.8600616455078
2019-03-08,163.61155700683594
2019-03-11,167.0143280029297
2019-03-12,167.93194580078125
2019-03-13,169.19363403320312
2019-03-14,168.9069061279297
2019-03-15,170.47445678710938
2019-03-18,170.88046264648438
2019-03-19,171.4550323486328
2019-03-20,172.1348876953125
2019-03-21,174.8257293701172
2019-03-22,170.98582458496094
2019-03-25,170.66026306152344
2019-03-26,171.4550323486328
2019-03-27,170.35382080078125
2019-03-28,170.7464141845703
2019-03-29,172.0391387939453
2019-04-01,174.31820678710938
2019-04-02,174.9789276123047
2019-04-03,175.98434448242188
2019-04-04,175.9173583984375
2019-04-05,176.82705688476562
2019-04-08,177.27713012695312
2019-04-09,176.6547088623047
2019-04-10,177.60269165039062
2019-04-11,177.18136596679688
2019-04-12,177.9474334716797
2019-04-15,177.97613525390625
2019-04-16,178.5890350341797
2019-04-17,179.21142578125
2019-04-18,179.4412384033203
2019-04-22,179.94882202148438
2019-04-23,182.2373809814453
2019-04-24,181.6628875732422
2019-04-25,182.40017700195312
2019-04-26,182.56295776367188
2019-04-29,182.91729736328125
2019-04-30,181.50010681152344
2019-05-01,180.9159393310547
2019-05-02,180.13070678710938
2019-05-03,183.00347900390625
2019-05-06,181.883056640625
2019-05-07,178.34010314941406
2019-05-08,177.8899688720703
2019-05-09,176.93240356445312
2019-05-10,177.1526641845703
2019-05-13,171.0049591064453
2019-05-14,172.8818359375
2019-05-15,175.3236541748047
2019-05-16,177.0855712890625
2019-05-17,175.2757568359375
2019-05-20,172.31687927246094
2019-05-21,174.1170654296875
2019-05-22,173.34149169921875
2019-05-23,170.68898010253906
2019-05-24,170.60279846191406
2019-05-28,169.96119689941406
