date,close
2018-01-02,40.26707077026367
2018-01-03,40.26005935668945
2018-01-04,40.44706726074219
2018-01-05,40.90757751464844
2018-01-08,40.75563430786133
2018-01-09,40.750953674316406
2018-01-10,40.74160385131836
2018-01-11,40.97303009033203
2018-01-12,41.396121978759766
2018-01-16,41.185752868652344
2018-01-17,41.86598587036133
2018-01-18,41.903377532958984
2018-01-19,41.716373443603516
2018-01-22,41.37508010864258
2018-01-23,41.38444137573242
2018-01-24,40.725242614746094
2018-01-25,39.99826431274414
2018-01-26,40.09175109863281
2018-01-29,39.26192092895508
2018-01-30,39.0305061340332
2018-01-31,39.13802719116211
2018-02-01,39.21984100341797
2018-02-02,37.518089294433594
2018-02-05,36.58073043823242
2018-02-06,38.1094970703125
2018-02-07,37.29368209838867
2018-02-08,36.26749038696289
2018-02-09,36.711090087890625
2018-02-12,38.18976974487305
2018-02-13,38.57233428955078
2018-02-14,39.28352737426758
2018-02-15,40.60258865356445
2018-02-16,40.471134185791016
2018-02-20,40.33501434326172
2018-02-21,40.151954650878906
2018-02-22,40.487579345703125
2018-02-23,41.19171142578125
2018-02-26,42.006160736083984
2018-02-27,41.87003707885742
2018-02-28,41.80664825439453
2018-03-01,41.07435607910156
2018-03-02,41.358367919921875
2018-03-05,41.50152587890625
2018-03-06,41.46632766723633
2018-03-07,41.081398010253906
2018-03-08,41.529693603515625
2018-03-09,42.24321746826172
2018-03-12,42.651615142822266
2018-03-13,42.24086380004883
2018-03-14,41.88177490234375
2018-03-15,41.93103790283203
2018-03-16,41.78318405151367
2018-03-19,41.144775390625
2018-03-20,41.13068771362305
2018-03-21,40.198890686035156
2018-03-22,39.630889892578125
2018-03-23,38.713165283203125
2018-03-26,40.55095291137695
2018-03-27,39.51118469238281
2018-03-28,39.074615478515625
2018-03-29,39.37974548339844
2018-04-02,39.1215705871582
2018-04-03,39.52290725708008
2018-04-04,40.278690338134766
2018-04-05,40.55799865722656
2018-04-06,39.52058029174805
2018-04-09,39.91253662109375
2018-04-10,40.66362380981445
2018-04-11,40.47349548339844
2018-04-12,40.872501373291016
2018-04-13,41.010982513427734
2018-04-16,41.26681900024414
2018-04-17,41.83481979370117
2018-04-18,41.74094009399414
2018-04-19,40.55799865722656
2018-04-20,38.896236419677734
2018-04-23,38.7835807800293
2018-04-24,38.24374771118164
2018-04-25,38.4103889465332
2018-04-26,38.54417419433594
2018-04-27,38.098236083984375
2018-04-30,38.78826904296875
2018-05-01,39.68955612182617
2018-05-02,41.44284439086914
2018-05-03,41.5179557800293
2018-05-04,43.14683532714844
2018-05-07,43.45901870727539
2018-05-08,43.66790008544922
2018-05-09,43.97538375854492
2018-05-10,44.604408264160156
2018-05-11,44.43476486206055
2018-05-14,44.33109664916992
2018-05-15,43.928192138671875
2018-05-16,44.33816146850586
2018-05-17,44.05778121948242
2018-05-18,43.89755630493164
2018-05-21,44.208587646484375
2018-05-22,44.097843170166016
2018-05-23,44.38056182861328
2018-05-24,44.33109664916992
2018-05-25,44.43241500854492
2018-05-29,44.27217483520508
2018-05-30,44.17794418334961
